Inspection_ID,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results,Violations,Latitude,Longitude,Location,Block_Group_Geo_ID,GeoID,Total,White,Black,American_Indian,Asian,Hispanic,Others
2385428,IRON AGE CHICAGO,IRON AGE CHICAGO,2622405,Restaurant,Risk 1 (High),1265 N MILWAUKEE AVE ,CHICAGO,IL,60622.0,2020-07-28T00:00:00.000,Canvass Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING CEILING PANEL IN CEILING OF MOP SINK ROOM. INSTRUCTED TO REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED UNGUARDED LIGHT BULBS IN CEILING ABOVE MOP SINK ROOM. INSTRUCTED TO SHIELD AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER CERTIFICATES ON SITE AT TIME OF INSPECTION. INSTRUCTED ALL EMPLOYEES MUST COMPLETE FOOD HANDLER TRAINING AND MAINTAIN RECORD THEREOF ON SITE AT ALL TIMES",41.90485662426528,-87.66859020422658,"(-87.66859020422658, 41.90485662426528)",170312415003,170312415003,826.0,0.7336561743341404,0.044794188861985475,0.0,0.1016949152542373,0.1198547215496368,0.0
2385224,PARADISE PARK,PARADISE PARK,2574451,Restaurant,Risk 1 (High),1913-1917 W NORTH AVE ,CHICAGO,IL,60622.0,2020-07-22T00:00:00.000,Canvass,Pass w/ Conditions,"22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED THE FOLLOWING TCS ITEMS AT THE FOLLOWING IMPROPER TEMPERATURES INSIDE A PREP COOLER LOCATED ON MAIN COOK LINE: SLICED TURKEY AT 49.1F, SLICED SAUSAGE  AT 48.6F, SLICED TURKEY AT 48.2F, AND SLICED CHICKEN AT48.2F. MANAGEMENT VOLUNTARILY DISCARDED AND DENATURED APPROXIMATELY 5LBS OF PRODUCT VALUED AT APPROXIMATELY $15. INSTRUCTED TO MAINTAIN ALL TCS ITEMS AT OR BELOW 41F. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. ",41.91040566941239,-87.67558657129688,"(-87.67558657129689, 41.91040566941239)",170312415003,170312415003,826.0,0.7336561743341404,0.044794188861985475,0.0,0.1016949152542373,0.1198547215496368,0.0
2386550,DAN'S HOT DOG STAND,DAN'S HOT DOG STAND,84306,Restaurant,Risk 2 (Medium),9314 S ASHLAND AVE ,CHICAGO,IL,60620.0,2020-08-27T00:00:00.000,Canvass Re-Inspection,Pass,"39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: Violation Codes: 3-307.11 Inspector Comments: MUST PROVIDE A SPLASH GUARD BETWEEN HAND SINK AND 3- COMPARTMENT SINK. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Inspector Comments: Inspector Comments: Violation Codes: 4-102.11 Inspector Comments: MUST ELIMINATE USED BREAD BAGS FOR FOOD STORAGE AND PROVIDE FOOD GRADE BAGS | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Inspector Comments: Inspector Comments: Violation Codes: 4-501.11 Inspector Comments: MUST REMOVE CARDBOARD FROM LOWER SHELVES OF PREP AND GRILL TABLES.MUST ELIMINATE CRATED AND PROVIDE SHELVING UNITS FOR STORAGE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: Inspector Comments: Inspector Comments: Violation Codes: 5-205.15 Inspector Comments: MUST REPAIR OR REPLACE LEAKY FAUCETS AT 3- COMPARTMENT SINK | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: Inspector Comments: Inspector Comments: Violation Codes: 5-501.17 Inspector Comments: MUST PROVIDE A GARBAGE CAN WITH LID IN UNISEX TOILET ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Inspector Comments: Inspector Comments: OBSERVED AN MASSIVE AMOUNT OF ARTICLES/CLUTTER IN REAR & SIDE YARD IN BETWEEN TALL GRASS AND WEEDS(CAR,COOLER,KNICK KNACKS,EQUIPMENT,ETC)COULD BE A HARBORAGE AREA FOR PEST.MUST REMOVE,ELIMINATE OR ORGANIZE.CLUTTER ON PREP TABLES , SHELVING UNITS AND FLOOR IN REAR PREP/DISH WASHING AREA.",41.724353896219995,-87.66290116466614,"(-87.66290116466614, 41.72435389621999)",170317303001,170317303001,1137.0,0.0,0.9648197009674582,0.0,0.009674582233948988,0.0,0.051011433597185574
2386378,DAN'S HOT DOG STAND,DAN'S HOT DOG STAND,84306,Restaurant,Risk 2 (Medium),9314 S ASHLAND AVE ,CHICAGO,IL,60620.0,2020-08-21T00:00:00.000,Canvass Re-Inspection,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments:  OBSERVED NO CLEAN-UP ITEMS FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MUST PROVIDE A SPLASH GUARD IN BETWEEN HAND SINK & 3- COMPARTMENT SINK. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Violation Codes: 4-102.11 Inspector Comments: MUST ELIMINATE USED BREAD BAGS FOR FOOD STORAGE AND PROVIDE FOOD GRADE BAGS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Violation Codes: 4-501.11 Inspector Comments: MUST REMOVE CARDBOARD FROM LOWER SHELVES OF PREP AND GRILL TABLES.MUST ELIMINATE CRATED AND PROVIDE SHELVING UNITS FOR STORAGE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Inspector Comments: MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FROM STEAM TABLE,GRILL TABLE,PREP TABLES,PIPES OF COOKING EQUIPMENT,POTATO PEELER. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: Violation Codes: 5-205.15 Inspector Comments: MUST REPAIR OR REPLACE LEAKY FAUCETS AT 3- COMPARTMENT SINK. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: Violation Codes: 5-501.17 Inspector Comments: MUST PROVIDE A GARBAGE CAN WITH LID IN UNISEX TOILET ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: OBSERVED AN MASSIVE AMOUNT OF ARTICLES/CLUTTER IN REAR YARD IN BETWEEN TALL GRASS AND WEEDS(CAR,COOLER,KNICK KNACKS,EQUIPMENT,ETC)COULD BE A HARBORAGE AREA FOR PEST.MUST REMOVE,ELIMINATE OR ORGANIZE.CLUTTER ON PREP TABLES , SHELVING UNITS AND FLOOR IN REAR PREP/DISH WASHING AREA. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATIONS FROM REPORT #2386119 8/14/20 NOT CORRECTED.#38- OBSERVED NO PEST CONTROL LOG BOOK WITH REQUIRED DOCUMENTS.MUST PROVIDE AND MAINTAIN.#48- OBSERVED NO CHEMICAL TEST KIT TO CHECK SANITIZING SOLUTION PPM'S AT 3- COMPARTMENT SINK.MUST PROVIDE AND MAINTAIN.(#60)- #10-FOUND NO HANDWASHING SIGNAGE AT THE HANDWASHING SINK IN THE FOOD PREPARATION AREA. INSTRUCTED TO PROVIDE A SIGN AND MAINTAIN. #49- THE INTERIOR AND EXTERIOR OF THE DEEP FRYERS AND COOKING EQUIPMENT WITH THICK BUILD UP OF FOOD, DIRT AND GREASE. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FRYERS/COOKING EQUIPMENT.#55- THE FLOORS UNDER THE DEEP FRYERS WITH THICK BUILD UP OF GREASE, FOOD AND DIRT. FLOORS IN THE CORNERS, UNDER/AROUND THE SINK, COOLERS AND STORAGE RACKS WITH DIRT AND DEBRIS. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS THROUGH OUT. -WALLS IN THE REAR, AROUND THE SINKS, COOLERS AND COOKING EQUIPMENT WITH DIRT, FOOD AND DUST. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN WALLS.#57- ALL FOOD HANDLERS MUST MEET THE FOOD HANDLERS REQUIREMENTS AND PROVIDE PROOF THE REQUIREMENT WAS MET.MUST PROVIDE,REPAIR AND MAINTAIN.(PRIORITY 7-42-090)",41.724353896219995,-87.66290116466614,"(-87.66290116466614, 41.72435389621999)",170317303001,170317303001,1137.0,0.0,0.9648197009674582,0.0,0.009674582233948988,0.0,0.051011433597185574
2386119,DAN'S HOT DOG STAND,DAN'S HOT DOG STAND,84306,Restaurant,Risk 2 (Medium),9314 S ASHLAND AVE ,CHICAGO,IL,60620.0,2020-08-14T00:00:00.000,Canvass,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP ITEMS FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURES OF TCE FOODS SUCH AS 2LBS. SLICED TOMATO 57.2F. 30.5LBS. POLISHES 61.9F-69.1F. 15.5LBS. HOT DOGS 61.5F-70.3F. INSIDE OF 2- DOOR PREP COOLER. 3- GALLONS MILK BASE 48.2F IN SIDE OF HOPPER. PRODUCT WAS DISCARDED BY MANAGER. MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW.(PRIORITY 7-38-005)APPX.73LBS. $280.(COS) | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED IMPROPER TEMPERATURE OF 2- DOOR PREP COOLER AT 64.4F WITH TCS FOODS STORED INSIDE. A HELD FOR INSPECTION TAG PLACED ON UNIT ONCE REPAIRED FAX OR EMAIL A LETTER WHEN READY.MUST HAVE COLD HOLDING UNIT AT 41.0F OR BELOW.(COS)(PRIORITY 7-38-005) | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO PEST CONTROL LOG BOOK WITH REQUIRED DOCUMENTS.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-020(A) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST ELIMINATE USED BREAD BAGS FOR FOOD STORAGE AND PROVIDE FOOD GRADE BAGS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE CARDBOARD FROM LOWER SHELVES OF PREP AND GRILL TABLES.MUST ELIMINATE CRATED AND PROVIDE SHELVING UNITS FOR STORAGE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST KIT TO CHECK SANITIZING SOLUTION PPM'S AT 3- COMPARTMENT SINK.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FROM STEAM TABLE,GRILL TABLE,PREP TABLES,PIPES OF COOKING EQUIPMENT,POTATO PEELER. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR OR REPLACE LEAKY FAUCETS AT 3- COMPARTMENT SINK. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE A GARBAGE CAN WITH LID IN UNISEX TOILET ROOM. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED NO OUTSIDE COMMERCIAL GARBAGE DUMPSTER.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-020(B) | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN MASSIVE AMOUNT OF ARTICLES/CLUTTER IN REAR YARD IN BETWEEN TALL GRASS AND WEEDS(CAR,COOLER,KNICK KNACKS,ETC)COULD BE A HARBORAGE AREA FOR PEST.MUST REMOVE,ELIMINATE OR ORGANIZE.CLUTTER ON PREP TABLES , SHELVING UNITS AND FLOOR IN REAR PREP/DISH WASHING AREA. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM REPORT #2305213 12/9/19 NOT CORRECTED.#10-FOUND NO HANDWASHING SIGNAGE AT THE HANDWASHING SINK IN THE FOOD PREPARATION AREA. INSTRUCTED TO PROVIDE A SIGN AND MAINTAIN. #41-FOUND WIPING CLOTHS NOT PROPERLY STORED. INSTRUCTED TO STORE IN SANITIZING SOLUTION (MUST BE AT THE REQUIRED PPM) WHEN NOT IN USE.#49- THE INTERIOR AND EXTERIOR OF THE DEEP FRYERS AND COOKING EQUIPMENT WITH THICK BUILD UP OF FOOD, DIRT AND GREASE. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FRYERS/COOKING EQUIPMENT.#48- 3-COMPARTMENT SINK NEEDS A DRAINBOARD. INSTRUCTED TO PROVIDE A DRAINBOARD AND MAINTAIN.#55- THE FLOORS UNDER THE DEEP FRYERS WITH THICK BUILD UP OF GREASE, FOOD AND DIRT. FLOORS IN THE CORNERS, UNDER/AROUND THE SINK, COOLERS AND STORAGE RACKS WITH DIRT AND DEBRIS. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS THROUGH OUT. -WALLS IN THE REAR, AROUND THE SINKS, COOLERS AND COOKING EQUIPMENT WITH DIRT, FOOD AND DUST. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN WALLS.#56- THE FILTERS ON THE VENTILATION HOOD HAS GREASE AND DIRT BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FILTERS.#57- ALL FOOD HANDLERS MUST MEET THE FOOD HANDLERS REQUIREMENTS AND PROVIDE PROOF THE REQUIREMENT WAS MET.MUST PROVIDE,REPAIR AND MAINTAIN.(PRIORITY FOUNDATION 7-42-090)",41.724353896219995,-87.66290116466614,"(-87.66290116466614, 41.72435389621999)",170317303001,170317303001,1137.0,0.0,0.9648197009674582,0.0,0.009674582233948988,0.0,0.051011433597185574
2385872,HAPPY WINGS FISH & CHICKEN,HAPPY WINGS FISH & CHICKEN,2601147,Restaurant,Risk 2 (Medium),8950 S ASHLAND AVE ,CHICAGO,IL,60620.0,2020-08-07T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-010) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP POLICY PROCEDURE AND ITEMS FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MUST REMOVE NAPKINS AND PLASTIC BAGS FROM UPPER SHELVES IN TOILET ROOM AND STORE PROPERLY. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPAIR OR REPLACE MISSING FAN GUARD COVER IN WALK IN COOLER,DAMAGED LID ON REAR CHEST FREEZER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM FRYER CABINETS AND GRILL TABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE DAMAGED LOWER WALL AND BASE AT FRONT DOOR IN LOBBY,LOOSE WALL BASE UNDER 3- COMP SINK,MISSING WALL OUTLET COVER NEAR REAR CHEST FREEZER. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN DEBRIS BUILD UP FROM HOOD AND FILTERS AT COOKING EQUIPMENT. | 64. PUBLIC HEALTH NUISANCE - Comments: (a) In addition to the health steps required by Executive Order No. 2020-43, businesses must take the following additional public health measures to protect their employees, their customers, and all others who come into physical contact with their operations:  (1) Maintain Social Distancing on the premises;  OBSERVED NO DESIGNATED SOCIAL DISTANCING FLOOR MARKINGS IN LOBBY AREA.MUST PROVIDE AND MAINTAIN.",41.730593381254266,-87.66305762988213,"(-87.66305762988213, 41.730593381254266)",170317303001,170317303001,1137.0,0.0,0.9648197009674582,0.0,0.009674582233948988,0.0,0.051011433597185574
2386539,DINER GRILL,DINER GRILL,2749122,Restaurant,Risk 1 (High),1635 W IRVING PARK RD ,CHICAGO,IL,60613.0,2020-08-27T00:00:00.000,License,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS OR POSTERS NEAR HAND WASHING SINKS IN FRONT AND REAR PREP AREA. MUST PROVIDE AND MAINTAIN. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED EMPLOYEE NOT WEARING A HAIR RESTRAINT WHILE FOOD IS BEING PREPARED AND SERVED. MUST WEAR A HAIR RESTRAINT AT ALL TIMES FOOD IS PREPARED AND SERVED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT AND DEBRIS ON FLOOR BEHIND COOKING EQUIPMENT IN REAR FOOD PREPARATION AREA. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST BUILD UP INSIDE LIGHT SHIELD COVERS ABOVE PREP TABLES AND REFRIGERATION UNITS IN REAR FOOD PREPARATION AREA. MUST CLEAN AND MAINTAIN.",41.954161252677814,-87.67036928186606,"(-87.67036928186604, 41.954161252677814)",170310603001,170310603001,1716.0,0.7896270396270396,0.007575757575757576,0.0,0.05652680652680653,0.1182983682983683,0.055944055944055944
2386529,MERON INJERA,MERON INJERA,2684180,Grocery Store,Risk 3 (Low),6637 N CLARK ST ,CHICAGO,IL,60626.0,2020-08-27T00:00:00.000,License,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NOTED NO EMPLOYEE HEALTH POLICY ON SITE AT THE TIME OF INSPECTION FOLLOWING THE NEW CODE AND GUIDELINES. INSTRUCTED TO HAVE VERIFICATION OF POLICY FOR EACH EMPLOYEE ONE ON SITE AT ALL TIMES. PRIORITY FOUNDATION #7-38-010. NO CITATION ISSUED TODAY  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MANAGEMENT UNABLE TO PROVIDE A PROCEDURE FOR CLEANING UP VOMITING AND DIARRHEA.INSTRUCTED TO HAVE ONE INCLUDING THE CHEMICALS AND SUPPLIES NEEDED. PRIORITY FOUNDATION #7-38-005. NO CITATION ISSUED  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: NO SPLASH GUARD BETWEEN FRONT BAR EXPOSED HAND SINK AND DRAINBOARD OF 3 COMPARTMENT SINK. MUST INSTALL A WASHABLE SPLASH GUARD. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NOTED WASH ROOMS ON PREMISE WITH GARBAGE RECEPTACLES AND NO LIDS. INSTRUCTED TO PROVIDE TRASH CANS WITH LIDS AT ALL WOMEN WASH ROOMS AND UNISEX WASH ROOMS ",42.00279870404581,-87.67208273758793,"(-87.67208273758793, 42.002798704045816)",170318306002,170318306002,1664.0,0.3467548076923077,0.15084134615384615,0.005408653846153846,0.045072115384615384,0.4344951923076923,0.03485576923076923
2385621,EXPERANCA,EXPERANCA,2744457,Restaurant,Risk 2 (Medium),6651 N CLARK ST ,CHICAGO,IL,60626.0,2020-08-03T00:00:00.000,License,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NOTED NO EMPLOYEE HEALTH POLICY ON SITE AT THE TIME OF INSPECTION FOLLOWING THE NEW CODE AND GUIDELINES. INSTRUCTED TO HAVE VERIFICATION OF POLICY FOR EACH EMPLOYEE ONE ON SITE AT ALL TIMES. PRIORITY FOUNDATION #7-38-010. NO CITATION ISSUED TODAY | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MANAGEMENT UNABLE TO PROVIDE A PROCEDURE FOR CLEANING UP VOMITING AND DIARRHEA.INSTRUCTED TO HAVE ONE INCLUDING THE CHEMICALS AND SUPPLIES NEEDED. PRIORITY FOUNDATION #7-38-005. NO CITATION ISSUED  | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: NOTED NO GREASE TRAP ON PREMISE FOR THE 3 COMPARTMENT SINK AT THE TIME OF INSPECTION. INSTRUCTED TO PROVIDE A GREASE TRAP FOR THE 3 COMPARTMENT SINK. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NOTED WASH ROOMS ON PREMISE WITH GARBAGE RECEPTACLES AND NO LIDS. INSTRUCTED TO PROVIDE TRASH CANS WITH LIDS AT ALL WOMEN WASH ROOMS AND UNISEX WASH ROOMS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NOTED NO EMPLOYEES AT WORK WITH NO FOOD HANDLER CERTIFICATES. INSTRUCTED MANAGEMENT THAT ALL EMPLOYEES ARE REQUIRED TO HAVE THE FOOD HANDLER CERTIFICATES ON SITE AT ALL TIMES AND ONE MONTH (30 DAYS) GRACE PERIOD FOR NEW HIRES.",42.003205712631,-87.67222279211758,"(-87.67222279211758, 42.003205712631)",170318306002,170318306002,1664.0,0.3467548076923077,0.15084134615384615,0.005408653846153846,0.045072115384615384,0.4344951923076923,0.03485576923076923
2386549,OVY'S KITCHEN,OVY'S KITCHEN,2749263,Restaurant,,7035 W ADDISON ST ,CHICAGO,IL,60634.0,2020-08-27T00:00:00.000,License,Not Ready,,41.94524662338966,-87.80229170629862,"(-87.80229170629863, 41.94524662338966)",170311710005,170311710005,1347.0,0.6013363028953229,0.017817371937639197,0.0,0.07720861172976985,0.29324424647364516,0.020786933927245732
